transaction_id,customer_id,customer_email,customer_country,product_category,product_name,unit_price,quantity,discount_applied,final_amount,payment_method,order_status,order_date,shipping_address
TRX-53144,01404f69-ab24-43e7-881d-ad6ad10e4251,miguel67@example.org,Tokelau,Clothing,Self-enabling homogeneous support,283.01,5,292.01,1123.04,PayPal,Completed,2025-08-23 08:00:00,"8197 Robert Estates Apt. 914, Marytown, PR 19535"
TRX-53145,b0d90a4b-7645-47e8-862b-93e2ff2ac459,taylor98@example.org,Belarus,Books,Seamless global concept,400.47,2,0.0,800.94,Bank Transfer,Completed,2025-07-25 18:00:00,"54248 Mccormick Circles, Rebeccafurt, PA 82555"
TRX-53146,90acb78c-3eaf-48c8-8e45-02a7b1996668,rossjeffery@example.com,Switzerland,Books,Reduced multi-state help-desk,390.09,3,93.73,1076.54,Credit Card,Cancelled,2025-03-06 13:00:00,"225 Leach Falls, Hobbsfort, MS 14911"
TRX-53147,e3fb5481-fdd9-48b0-a9f3-2e117959c900,wmartinez@example.org,Romania,Sports,Cross-platform 3rdgeneration flexibility,44.9,2,0.0,89.8,Gift Card,Pending,2025-04-16 12:00:00,"2122 Keith View Apt. 624, Ballardport, NH 82436"
TRX-53148,7337775b-381b-4bb2-848e-77377ceb3172,jasonwolfe@example.org,Saudi Arabia,Toys,Up-sized upward-trending standardization,1407.27,2,833.89,1980.65,PayPal,Pending,2025-12-31 13:00:00,"652 Barbara Rue, Emilyview, AK 19102"
TRX-53149,d98c82bb-3a9c-4109-9e26-d8a110a97b27,zfreeman@example.com,Bhutan,Toys,Optional mobile extranet,1267.81,3,0.0,3803.43,Bank Transfer,Pending,2025-03-16 16:00:00,"756 Smith Tunnel, North Angela, LA 72099"
TRX-53150,2996813f-d643-4430-af1d-249294c82eb8,samuel68@example.net,Mozambique,Sports,Function-based leadingedge throughput,127.32,1,4.73,122.59,,Refunded,2025-08-30 20:00:00,"2785 Miller Radial Apt. 127, Dennisland, MH 38463"
TRX-53151,30180235-41bb-4d9f-8ed3-c509e7466a19,johnsonamber@example.com,Russian Federation,Books,Persistent demand-driven structure,413.19,5,345.27,1720.68,PayPal,Pending,2025-08-22 03:00:00,"6514 Lucas Landing, Lake Joe, NC 51140"
TRX-53152,afb4d317-9b24-4045-8b3e-e2dc4f10373c,acostasheila@example.com,Guinea,Books,Synergized real-time productivity,272.14,3,0.0,816.42,Bank Transfer,Cancelled,2025-06-25 13:00:00,"PSC 5559, Box 4721, APO AE 62378"
TRX-53153,a6c292b0-298c-4342-93be-f7c753af17c5,patricklaurie@example.net,Philippines,Books,Assimilated stable budgetary management,1137.62,1,0.0,1137.62,Bank Transfer,Completed,2025-03-09 02:00:00,"7019 Alexis Forks, Smithton, WY 23518"
TRX-53154,c8472e3b-0a6f-4eb9-9aa5-9e113d2bca03,foxsarah@example.com,Netherlands,Clothing,Universal analyzing orchestration,438.7,4,0.0,1754.8,Gift Card,Refunded,2025-11-18 09:00:00,"51776 Amanda Expressway, Lake Adamland, NE 56926"
TRX-53155,a298d277-0cd8-4326-947c-0a6a2e9251d8,catherinerobinson@example.com,Czech Republic,Home & Garden,Extended holistic benchmark,522.26,3,0.0,1566.78,Credit Card,Pending,2025-05-15 21:00:00,"38780 Ashley Inlet, Lake Michaelhaven, MN 58642"
TRX-53156,d646a3c2-383f-4643-9ec8-824ee836980b,katrina53@example.org,Uzbekistan,Toys,Customer-focused tangible standardization,1016.63,1,0.0,1016.63,PayPal,Cancelled,2025-08-07 21:00:00,"35808 Leonard Coves Apt. 809, Port Jonathan, IA 41925"
TRX-53157,a2928586-e231-4ead-9a3b-615bd1be48be,fbrown@example.com,Panama,Home & Garden,Progressive fault-tolerant paradigm,329.55,3,120.5,868.15,PayPal,Refunded,2025-02-08 17:00:00,"Unit 3127 Box 4533, DPO AP 44746"
TRX-53158,8c3d2c18-d094-40bd-8e20-4e18000bda81,yswanson@example.com,Netherlands,Sports,Managed cohesive focus group,257.51,3,117.21,655.32,Credit Card,Cancelled,2025-03-10 11:00:00,"054 Kendra Bridge, Darylton, WY 62040"
TRX-53159,0447790c-d671-48d6-864c-2524a0fea20d,jasoncallahan@example.com,Nigeria,Home & Garden,Automated bi-directional service-desk,976.52,2,0.0,1953.04,Bank Transfer,Completed,2025-12-01 11:00:00,"5635 Price Harbor Apt. 063, Dawnburgh, GU 20283"
TRX-53160,a637e536-9fb6-4e88-9f37-16ee850bb0b3,emily05@example.net,Turks and Caicos Islands,Toys,Programmable holistic instruction set,360.06,2,0.0,720.12,PayPal,Refunded,2025-06-04 06:00:00,"033 Michele Heights Apt. 985, Johnborough, NH 41683"
TRX-53161,58234739-99f5-4bcd-915a-6c881ff81229,briannacampbell@example.com,El Salvador,Electronics,Vision-oriented motivating productivity,973.8,4,0.0,3895.2,Gift Card,Completed,2025-11-22 11:00:00,"2065 Murphy Common, North Jameschester, LA 66640"
TRX-53162,38b8bf58-6fd2-4176-b371-076c9c932854,stephanie50@example.net,Kiribati,Toys,Horizontal zero-defect circuit,730.9,5,0.0,3654.5,PayPal,Completed,2025-08-22 08:00:00,"86171 Alexander Estate, Williamsmouth, HI 34712"
TRX-53163,0963c771-f06d-4a0e-8796-e8cbb5dc9d83,anthony94@example.com,Brazil,Home & Garden,Mandatory analyzing interface,1298.3,2,758.94,1837.66,Credit Card,Completed,2025-02-09 13:00:00,"59969 Ashley Avenue Apt. 265, East Craig, MS 52685"
TRX-53164,0397890d-33fc-485b-b5e5-53d9ec57766f,kelseynichols@example.com,Argentina,Toys,Re-engineered intermediate installation,1063.02,4,791.38,3460.7,PayPal,Refunded,2025-01-27 12:00:00,"491 Jordan Vista Apt. 195, South Michael, ID 48282"
TRX-53165,e10b48f4-1050-4305-8acd-23a0c1d57077,millermargaret@example.com,Japan,Home & Garden,Pre-emptive non-volatile productivity,488.6,4,530.25,1424.15,Bank Transfer,Completed,2025-03-02 03:00:00,"0426 Brewer Turnpike, North Johnnyton, MD 78135"
TRX-53166,f7cba371-e54b-4036-b2d1-f1d5fa21cf3e,johnathanmccoy@example.net,Venezuela,Electronics,Assimilated intermediate focus group,190.45,1,0.0,190.45,Credit Card,Cancelled,2025-08-27 22:00:00,"294 Joshua Terrace Apt. 267, West Erinview, DC 17211"
TRX-53167,601fdea7-d907-4e09-8b70-b0f5fe60d1db,matthewwilliams@example.org,Grenada,Books,Grass-roots tertiary benchmark,306.66,5,0.0,1533.3,Bank Transfer,Pending,2025-04-16 10:00:00,"820 Katie Trace, New Jasminebury, TX 72177"
TRX-53168,03094b1f-15d3-4ec7-a004-dab81894e408,hollyskinner@example.org,Morocco,Clothing,Team-oriented uniform contingency,382.92,1,0.69,382.23,,Completed,2025-10-30 16:00:00,"810 Jonathan Lights Apt. 670, Melaniemouth, FL 64185"
TRX-53169,94ed0112-213b-48aa-bdf7-4fc2f290297b,brianna50@example.net,Ethiopia,Books,Assimilated logistical capacity,72.73,4,42.92,248.0,Gift Card,Pending,2025-06-20 05:00:00,"827 Judith Knoll, North Jeffrey, NH 51909"
TRX-53170,676a4038-bd15-4154-98cf-c85b51e6dbf6,gutierrezwillie@example.net,Solomon Islands,Home & Garden,Universal 4thgeneration hardware,344.64,5,0.0,1723.2,Credit Card,Refunded,2025-05-13 06:00:00,"390 Christina Port Suite 783, Jeremiahhaven, CT 02550"
TRX-53171,8aa6fbaa-d9f8-4bda-8067-e3fba6c2175a,jpetersen@example.com,Korea,Clothing,Pre-emptive composite neural-net,459.74,4,126.6,1712.36,PayPal,Pending,2025-04-10 07:00:00,"368 Matthew Hill Suite 976, South Peter, WY 49046"
TRX-53172,fdd85f4e-bff9-460f-8f06-331c144603f8,emcdaniel@example.com,Grenada,Books,Ameliorated transitional initiative,679.45,1,0.0,679.45,PayPal,Pending,2025-01-17 00:00:00,"812 Willis Island, Kendramouth, OR 82907"
TRX-53173,aaf2992d-b7fb-42f3-a59f-8c4b1b9cacbf,pdavis@example.org,Afghanistan,Clothing,Balanced modular encoding,402.51,1,46.42,356.09,Bank Transfer,Refunded,2025-04-20 11:00:00,"9787 James Parkways Apt. 442, South Shannon, UT 81559"
TRX-53174,84d596d6-fe80-4f10-9322-119820eb038e,torresjoshua@example.org,Nepal,Books,Operative even-keeled functionalities,449.38,4,428.22,1369.3,Bank Transfer,Refunded,2025-02-09 19:00:00,"38581 Odom Courts Suite 519, Higginsborough, NE 69420"
TRX-53175,d9732288-5fba-4101-a4de-e3f1d86ac329,kimberlyhughes@example.com,Gibraltar,Clothing,Cloned mission-critical standardization,38.47,3,15.25,100.16,PayPal,Refunded,2025-01-04 04:00:00,"69664 Christopher Rue Apt. 666, Matthewton, DC 07432"
TRX-53176,456f01a3-75d6-4ff6-b3b6-089ea1c636dd,dawn01@example.com,Sweden,Sports,Upgradable attitude-oriented paradigm,581.68,2,23.4,1139.96,Bank Transfer,Refunded,2025-08-23 00:00:00,"4091 Holly Lake, Cassandramouth, MO 64695"
TRX-53177,26399568-668e-4661-ad9e-75390dc7f8c8,ashley09@example.org,Jordan,Sports,Ergonomic non-volatile toolset,1234.8,3,0.0,3704.4,Gift Card,Refunded,2025-01-19 04:00:00,"59013 Aaron Stream Apt. 356, Coxport, RI 27660"
TRX-53178,100a4f46-0e50-4227-a0c1-d036469e3bf5,edwardtorres@example.net,British Indian Ocean Territory (Chagos Archipelago),Books,Stand-alone radical portal,734.39,2,0.0,1468.78,PayPal,Pending,2025-03-26 08:00:00,"636 Ryan Field, Edwardston, AR 40026"
TRX-53179,84310102-b22b-44f8-a3a7-e917d289ae24,jenniferkelley@example.org,Zambia,,De-engineered tangible product,1005.03,3,425.92,2589.17,Gift Card,Completed,2025-07-08 12:00:00,"6694 Bryan Estate, Port Markport, TN 32958"
TRX-53180,997c2db9-855c-4dcf-8282-842ee498ccf7,carol48@example.org,Lebanon,Sports,Front-line systemic hardware,406.05,5,0.0,2030.25,Credit Card,Cancelled,2025-04-14 16:00:00,"7620 Steven Haven, Lancefort, AL 56549"
TRX-53181,ac131948-0317-48af-afda-23b39bb1e85c,hmason@example.net,Trinidad and Tobago,Toys,Proactive national function,736.5,4,0.0,2946.0,PayPal,Pending,2025-12-11 07:00:00,"4690 Mcgee Ford Apt. 698, Elizabethfort, PA 51627"
TRX-53182,ca85c6dd-50be-4692-aeed-a54a48c23ef7,myoung@example.org,Philippines,Books,Grass-roots logistical implementation,709.6,2,79.58,1339.62,Credit Card,Refunded,2025-01-31 08:00:00,"868 Parker Fort, Leslieton, MO 61989"
TRX-53183,2425beb1-a064-43ff-ab1e-3024ab0016a8,rebeccajones@example.org,Saint Barthelemy,Home & Garden,Realigned composite frame,1089.87,4,0.0,4359.48,Credit Card,Refunded,2025-08-09 11:00:00,"063 Pamela Well Apt. 576, South Karen, NH 21702"
TRX-53184,851e40ab-806e-429f-bcbb-16156e8db6e4,ayerskara@example.org,Yemen,Books,Secured empowering core,1029.83,5,0.0,5149.15,Bank Transfer,Completed,2025-05-15 02:00:00,"PSC 7015, Box 4540, APO AP 80170"
TRX-53185,ecab55fb-7cb9-475d-949c-1d5823beb85b,marilyn09@example.com,Montserrat,Home & Garden,Multi-lateral tangible structure,194.47,1,0.0,194.47,Bank Transfer,Completed,2025-07-10 23:00:00,"57988 Smith Fields, New Brianside, LA 79371"
TRX-53186,b29051b9-573f-4dd6-b415-5dbf1cd584b9,bullockjustin@example.org,Romania,Toys,Down-sized human-resource superstructure,15.4,3,0.0,46.2,Gift Card,Completed,2025-06-08 16:00:00,"017 Christopher Circle Apt. 660, North Alicia, MA 37859"
TRX-53187,c9e59755-4640-46b0-8f38-f082c7878c05,matthewcastro@example.com,Dominica,Home & Garden,Object-based multi-state website,1330.72,1,163.2,1167.52,Bank Transfer,Pending,2025-10-15 12:00:00,"564 Jason Greens Suite 502, Allisonberg, MP 38612"
TRX-53188,1f9a4ece-d789-42f9-b714-faf7be8d5ece,williamsglenn@example.net,Oman,Books,Organized solution-oriented frame,411.88,5,0.0,2059.4,Bank Transfer,Pending,2025-12-05 20:00:00,"83823 Anthony Flats Suite 544, New Marcport, NM 34108"
TRX-53189,57a57b92-d9f3-45d7-8fc8-a376e31c0ee1,evelynrandolph@example.net,Morocco,Books,Assimilated intangible data-warehouse,1269.17,2,359.05,2179.29,Bank Transfer,Pending,2025-09-22 07:00:00,"850 Teresa Alley Suite 651, Darleneton, NH 61270"
TRX-53190,b8442f8d-ad47-49e4-923f-fe7bbaf7f93f,oliveralexis@example.com,El Salvador,Toys,Fundamental object-oriented attitude,740.92,1,0.0,740.92,Bank Transfer,Completed,2025-03-12 11:00:00,"443 Johnson Squares Apt. 556, Port Melissaport, CA 21257"
TRX-53191,668a09a4-f75b-4995-8780-70661f427a88,josephshannon@example.com,Algeria,Sports,Intuitive neutral adapter,1375.6,4,0.0,5502.4,Gift Card,Cancelled,2025-09-15 16:00:00,"3731 Leach Viaduct, Mcgeechester, VT 11909"
TRX-53192,349355cf-28de-4a66-ae87-81a941997c6e,erinbarnett@example.com,Cape Verde,Clothing,Future-proofed context-sensitive collaboration,840.65,2,0.0,1681.3,Gift Card,Cancelled,2025-05-12 11:00:00,"01463 Rice Parkway Apt. 662, East Jeffreyview, MN 55484"
TRX-53193,06ef7010-6038-489f-b423-8c39c13e5bbb,zimmermanjennifer@example.org,Peru,Electronics,Ergonomic full-range info-mediaries,99.48,1,0.0,99.48,Gift Card,Refunded,2025-12-20 02:00:00,"60078 Sherri Lane Apt. 990, Collinshire, LA 92099"
TRX-53194,b8c751de-e011-4aa2-840e-7a5d87a97b7b,elizabeth89@example.net,Somalia,Books,Distributed human-resource knowledge user,1040.1,3,422.8,2697.5,Credit Card,Cancelled,2025-06-28 13:00:00,"06009 David Road Apt. 453, West Aprilville, RI 37737"
TRX-53195,15623bba-aa50-497d-94ce-e1b411196e30,alyssa85@example.net,Suriname,Electronics,Cross-platform asynchronous extranet,966.13,4,0.0,3864.52,Gift Card,Refunded,2025-04-07 00:00:00,"481 Lopez Wells, Shannonborough, MH 35206"
TRX-53196,a33c0178-0ae4-4b1f-be12-76ded5745617,chrissmith@example.org,Puerto Rico,Clothing,Profit-focused heuristic website,359.6,1,101.97,257.63,Gift Card,Completed,2025-07-26 11:00:00,"289 Ramirez Lakes, Thomashaven, ND 91607"
TRX-53197,05406648-c0ea-4784-bcd4-b3063a17fb4b,rbarber@example.com,Guam,Toys,Intuitive needs-based encryption,1363.83,4,0.0,5455.32,Gift Card,Pending,2025-06-23 06:00:00,"01737 Michelle Loop, Escobarburgh, VA 75952"
TRX-53198,500bd895-9b21-43e6-aae1-fe38e91cf468,vfisher@example.net,Liechtenstein,Electronics,Realigned asynchronous support,985.49,1,189.35,796.14,Gift Card,Pending,2025-12-05 19:00:00,"8168 Ian Branch, South Tiffany, KY 44688"
TRX-53199,68829149-73c7-46af-8cbb-7b8c4ae09c41,qramirez@example.org,Zambia,Toys,Right-sized demand-driven process improvement,169.48,2,0.0,338.96,Bank Transfer,Completed,2025-08-26 08:00:00,"PSC 4635, Box 7677, APO AP 37020"
TRX-53200,a32d6c78-473e-48e1-8e1c-1a6949c83ebf,walkershane@example.net,Iceland,Home & Garden,Vision-oriented empowering superstructure,1092.78,4,0.0,4371.12,Gift Card,Cancelled,2025-09-07 10:00:00,"234 Shawn Summit, Manningburgh, IA 76781"
TRX-53201,32b0061d-252f-454c-b528-90af7d07ee51,ccastro@example.net,Kiribati,Toys,Versatile contextually-based collaboration,609.51,1,0.0,609.51,Credit Card,Cancelled,2025-07-08 21:00:00,"809 Taylor Light, North Douglas, MA 80028"
TRX-53202,b7ff7f17-b9b2-4fbe-b318-9edefe088acd,qjefferson@example.org,Canada,Books,Reactive high-level artificial intelligence,196.6,2,0.0,393.2,Bank Transfer,Completed,2025-08-29 22:00:00,"05396 Andrew Crossroad Apt. 238, Rebeccaside, MA 30887"
TRX-53203,a797cdee-0e16-4263-9c5b-bb1fa0c0e5a2,rebeccajohnson@example.com,Wallis and Futuna,Toys,Grass-roots analyzing standardization,263.18,1,4.11,259.07,PayPal,Cancelled,2025-03-31 15:00:00,"433 Vanessa Ford Suite 134, Rebeccafort, WV 53151"
TRX-53204,4fc4af6b-831c-49ac-b086-26f707435fe7,jasonstewart@example.net,Japan,Toys,Enterprise-wide static framework,749.2,1,0.0,749.2,Credit Card,Pending,2025-06-25 19:00:00,"322 Amanda Way Suite 395, North Jack, CA 95193"
TRX-53205,9b75aaf8-eda0-4cd8-9c7f-48a870387f07,kbyrd@example.com,Tuvalu,Electronics,Optimized tangible concept,443.88,3,69.18,1262.46,Credit Card,Refunded,2025-06-25 07:00:00,"120 Joel Union, North Mackenzie, OR 28700"
TRX-53206,0f8e747f-358a-404b-9de0-0532f008ae5f,richmondjoseph@example.com,Luxembourg,Toys,Compatible stable capability,1293.46,4,680.26,4493.58,Gift Card,Pending,2025-11-16 14:00:00,"94156 Jason Locks Apt. 887, New Larry, GA 19662"
TRX-53207,55232762-a463-4598-984d-4fa211785e49,ddavis@example.com,Malta,Clothing,Multi-tiered leadingedge pricing structure,1487.88,2,572.82,2402.94,Bank Transfer,Refunded,2025-02-16 05:00:00,"9225 Johnson Inlet, Port Amychester, PA 35004"
TRX-53208,4eb15747-3e45-4c4e-9eef-c31f15eaaa5b,ymartin@example.com,Iceland,Electronics,User-friendly 24hour paradigm,1181.53,1,0.0,1181.53,PayPal,Completed,2025-04-09 08:00:00,"8252 Lewis Forge Suite 986, Port Jessica, AZ 78067"
TRX-53209,7e4577ae-50bd-450c-adcb-89b012ee5fc5,ujordan@example.net,New Zealand,Sports,Open-architected optimizing synergy,338.58,1,4.35,334.23,PayPal,Pending,2025-05-05 11:00:00,"1427 Alexis Radial, Jonathonfurt, NV 83180"
TRX-53210,477e9060-a27f-4d64-99cd-c4199ae5ad34,deborahmartin@example.org,Croatia,Home & Garden,Balanced methodical conglomeration,83.16,2,0.0,166.32,PayPal,Pending,2026-01-01 05:00:00,"35686 Phillips Walk Suite 681, Simpsonbury, RI 35191"
TRX-53211,7fdfce79-33a6-4ae4-8627-2ef01a14a7fc,qknight@example.org,Denmark,Clothing,Re-contextualized intermediate alliance,836.73,5,0.0,4183.65,Credit Card,Cancelled,2025-06-07 17:00:00,"812 Heidi Court Apt. 992, Michaelland, WY 02300"
TRX-53212,88397b86-45d5-4781-af76-580330cb7565,robertrussell@example.net,Philippines,Electronics,Cross-platform multimedia migration,364.37,5,0.0,1821.85,Credit Card,Refunded,2025-04-27 10:00:00,"16385 Clark Course Suite 826, Davidbury, SC 20963"
TRX-53213,3d8a2be4-f308-4a00-9d9a-21b3ccbc4ce3,browndavid@example.net,Poland,Toys,Function-based well-modulated protocol,532.77,3,0.0,1598.31,Bank Transfer,Cancelled,2025-03-20 21:00:00,"PSC 7729, Box 6950, APO AA 06690"
TRX-53214,519844fb-be77-4274-84f6-9840dcc77f39,mreed@example.org,Yemen,Home & Garden,Team-oriented bifurcated time-frame,103.33,3,0.0,309.99,PayPal,Pending,2025-10-13 21:00:00,"54293 Young Flat, Johnsonfurt, OR 45428"
TRX-53215,250f176b-05f1-4114-a842-aa336cef362e,patriciajuarez@example.org,Romania,Clothing,Virtual zero tolerance leverage,558.63,5,0.0,2793.15,Credit Card,Completed,2025-01-03 07:00:00,"28207 George Ways Suite 446, Dannychester, WY 32820"
TRX-53216,b8578a5c-bfe7-4422-a1be-8085d878e45e,elizabeth62@example.net,Czech Republic,Sports,Polarized scalable collaboration,348.81,5,0.0,1744.05,PayPal,Cancelled,2025-11-16 14:00:00,"1890 Elizabeth Burgs Apt. 694, Heathermouth, PR 26551"
TRX-53217,882f7abc-bd78-4d89-a853-978d4175426e,annebennett@example.net,Dominica,Clothing,Exclusive full-range interface,1182.7,1,128.03,1054.67,Credit Card,Completed,2025-01-24 18:00:00,"796 Soto Bypass, West Jessica, KS 72929"
TRX-53218,e94f88ac-88de-45ef-8180-03789be36976,wjohnson@example.net,Montenegro,,Cross-platform background solution,1106.43,1,0.0,1106.43,PayPal,Refunded,2025-01-11 16:00:00,"3760 Rodriguez Mount, Johnchester, WV 93380"
TRX-53219,fe95df3a-c0e9-4276-8bd9-e14adeb835f1,chelsealee@example.net,Bolivia,Clothing,Multi-lateral cohesive task-force,864.1,3,0.0,2592.3,Gift Card,Pending,2025-10-12 03:00:00,"4212 Medina Lake, Christophermouth, NY 75677"
TRX-53220,e619d57d-6f61-4a42-bb95-b8a7e31d2bfe,jennifer24@example.com,Costa Rica,Home & Garden,Integrated coherent approach,343.01,2,146.87,539.15,PayPal,Pending,2025-10-10 18:00:00,"461 Michele Well Apt. 085, Cummingsburgh, OH 63547"
TRX-53221,1e08dc85-1522-4674-bb0b-471b86e71c36,wolfeandrea@example.com,Venezuela,Toys,Innovative background Graphic Interface,1143.95,1,0.0,1143.95,Credit Card,Refunded,2025-04-26 03:00:00,"43629 Abigail Walks, Mcknighttown, WY 59117"
TRX-53222,6f8837cd-6340-443e-87fb-ec10d3c74193,ghernandez@example.org,El Salvador,Toys,Centralized user-facing initiative,293.32,3,237.1,642.86,Bank Transfer,Pending,2025-04-22 17:00:00,"5300 Matthew Trace Suite 017, Madisonfort, MI 47482"
TRX-53223,9baf9d26-2539-49c0-b5b1-8b249dae5ab8,kaitlinjones@example.com,Zimbabwe,Home & Garden,Cross-group logistical capability,367.46,2,82.55,652.37,Bank Transfer,Refunded,2025-06-06 23:00:00,"20562 Russell Curve, Port Kevinburgh, VA 09628"
TRX-53224,4ed12ae6-4ad4-4abc-ba1b-d5c37ba69f30,tashachapman@example.org,Peru,Home & Garden,Reactive multi-state installation,1462.35,3,1200.86,3186.19,Gift Card,Completed,2025-02-27 13:00:00,"USNV Carpenter, FPO AA 41919"
TRX-53225,5410540a-c758-4271-8d20-55f9cc3c9797,david20@example.com,Gambia,Home & Garden,Persistent 3rdgeneration solution,1140.1,1,198.91,941.19,PayPal,Cancelled,2025-09-19 09:00:00,"Unit 6067 Box 1906, DPO AE 75408"
TRX-53226,7867772b-a3b0-46ce-b0ab-74a0e247d874,uward@example.net,Ethiopia,Home & Garden,Networked optimizing system engine,1226.37,3,916.1,2763.01,Credit Card,Pending,2025-05-20 11:00:00,"0563 Todd Dale Apt. 677, West Lance, MN 54991"
TRX-53227,8a28b6cd-bd84-45a5-9c77-967490885479,twarren@example.com,Somalia,Toys,Balanced mobile focus group,1175.57,5,1717.23,4160.62,Gift Card,Pending,2025-02-10 19:00:00,"1286 Frances Ridges, Gonzalesfort, TN 26829"
TRX-53228,b44d5ea9-3078-4724-b6bd-b8e769e646c2,jacksonjones@example.com,Romania,Electronics,Optimized needs-based firmware,661.48,2,342.83,980.13,PayPal,Cancelled,2025-01-25 23:00:00,"8728 Price Ford Apt. 957, Fowlertown, IL 35649"
TRX-53229,44cdc937-5f65-4a98-9f24-8fba4b88b365,reedstephen@example.org,Argentina,Sports,Assimilated systemic moratorium,161.74,3,0.0,485.22,Bank Transfer,Completed,2025-02-28 08:00:00,"1945 Tyler Plains Suite 248, Donnaside, DC 86950"
TRX-53230,ff6a4cd0-da85-4f2a-918a-c5e422c976f1,kimberlyjackson@example.com,Tanzania,Clothing,Organic foreground strategy,967.82,3,0.0,2903.46,Bank Transfer,Refunded,2025-02-14 21:00:00,"618 Susan Walk Suite 623, Larsonside, KS 65669"
TRX-53231,225a0078-7fe8-4348-a41f-2212d646e6aa,mary26@example.org,Vanuatu,Books,Face-to-face 6thgeneration methodology,315.02,2,0.0,630.04,Bank Transfer,Cancelled,2025-08-29 00:00:00,"88524 Lynn Curve Apt. 793, Thompsonmouth, AR 06479"
TRX-53232,da139fb6-922d-4dd8-a386-28923d4686f3,debbie59@example.org,Grenada,Clothing,Progressive national attitude,87.48,2,4.16,170.8,Credit Card,Completed,2025-02-10 13:00:00,"6117 Bryant Falls Apt. 139, Michelleland, MN 79494"
TRX-53233,c68edbaf-3e21-4081-802f-079fc8ab2917,williamsjimmy@example.org,Burkina Faso,Electronics,Robust full-range Graphical User Interface,1390.61,5,0.0,6953.05,Bank Transfer,Pending,2025-02-23 11:00:00,"91796 Booth Prairie Apt. 380, Port Carlos, SC 58863"
